site_id,label,probability,tool
2974,0,0.3478615851417523,Uncalled4
2975,0,0.2609990605706869,Uncalled4
2976,0,0.36199889754715,Uncalled4
2977,0,0.1527349348872393,Uncalled4
2978,0,0.0,Uncalled4
2979,0,0.1815510639974297,Uncalled4
2980,1,0.8373953871009314,Uncalled4
2981,0,0.2052980845430159,Uncalled4
2982,0,0.0506306002331647,Uncalled4
2983,0,0.1051600971195416,Uncalled4
2984,0,0.0933056022046882,Uncalled4
2985,0,0.1544498990965619,Uncalled4
2986,1,0.6932918404901207,Uncalled4
2987,0,0.3285380618487166,Uncalled4
2988,1,0.5393588667783134,Uncalled4
2989,1,0.8316884852008751,Uncalled4
2990,0,0.1352967776899187,Uncalled4
2991,0,0.1321547354823332,Uncalled4
2992,0,0.1473084057932104,Uncalled4
2993,0,0.2357611687044228,Uncalled4
2994,0,0.0,Uncalled4
2995,0,0.2662315018362977,Uncalled4
2996,0,0.3446860165030976,Uncalled4
2997,1,0.7002690388685588,Uncalled4
2998,1,0.9208875484128698,Uncalled4
2999,0,0.2783889175222185,Uncalled4
3000,1,0.8066239216144115,Uncalled4
3001,1,0.7540158269959372,Uncalled4
3002,0,0.1148003346270839,Uncalled4
3003,0,0.0047852280956639,Uncalled4
3004,1,0.9905014307302824,Uncalled4
3005,0,0.1986398133032531,Uncalled4
3006,1,0.7371975033903149,Uncalled4
3007,0,0.359643299668973,Uncalled4
3008,1,0.8811581371977423,Uncalled4
3009,0,0.4105523929322164,Uncalled4
3010,0,0.4106943400438762,Uncalled4
3011,0,0.4064312005684093,Uncalled4
3012,0,0.3825129856788165,Uncalled4
3013,1,0.5084480067501191,Uncalled4
3014,0,0.2164270165186418,Uncalled4
3015,0,0.1902936773703795,Uncalled4
3016,1,0.9329337766596384,Uncalled4
3017,0,0.4186274264280836,Uncalled4
3018,1,0.8455754613770038,Uncalled4
3019,0,0.4404913272687355,Uncalled4
3020,1,0.8019992362456131,Uncalled4
3021,0,0.4972553689823522,Uncalled4
3022,0,0.1053986528603987,Uncalled4
3023,0,0.0763319853264269,Uncalled4
3024,1,0.8558288013442672,Uncalled4
3025,0,0.3097382667670038,Uncalled4
3026,0,0.0100285239905679,Uncalled4
3027,0,0.2557795359570826,Uncalled4
3028,0,0.232308150081601,Uncalled4
3029,0,0.2581916218803591,Uncalled4
3030,1,0.6836744583710685,Uncalled4
3031,0,0.0,Uncalled4
3032,1,0.7221697468067492,Uncalled4
3033,1,0.9887177006559444,Uncalled4
3034,0,0.0,Uncalled4
3035,1,0.6869957369235907,Uncalled4
3036,1,0.5886237260075564,Uncalled4
3037,0,0.1426158785878434,Uncalled4
3038,0,0.3497913411426308,Uncalled4
3039,1,0.9827065626492582,Uncalled4
3040,0,0.1661603039665601,Uncalled4
3041,0,0.3758006413521249,Uncalled4
3042,0,0.3776295457666475,Uncalled4
3043,0,0.1651583229020495,Uncalled4
3044,1,0.9935834814566926,Uncalled4
3045,0,0.2728230958856873,Uncalled4
3046,1,0.8143133350452352,Uncalled4
3047,0,0.2665032388713652,Uncalled4
3048,1,0.857919355845785,Uncalled4
3049,0,0.1952984935302076,Uncalled4
3050,0,0.3399394204332697,Uncalled4
3051,0,0.2643697286495021,Uncalled4
3052,0,0.4665207290935034,Uncalled4
3053,0,0.0,Uncalled4
3054,0,0.3915404399343978,Uncalled4
3055,0,0.13396038174733,Uncalled4
3056,0,0.0108150917269729,Uncalled4
3057,0,0.2405139353435372,Uncalled4
3058,1,0.9855171710835195,Uncalled4
3059,0,0.2336008139035494,Uncalled4
3060,0,0.1904878873993889,Uncalled4
3061,0,0.0,Uncalled4
3062,0,0.1797503660959955,Uncalled4
3063,0,0.0,Uncalled4
3064,0,0.3557034122458077,Uncalled4
3065,0,0.0798020201899371,Uncalled4
3066,0,0.2621204182240659,Uncalled4
3067,1,0.7784099828634053,Uncalled4
3068,0,0.2186141749747065,Uncalled4
3069,0,0.1658071819539187,Uncalled4
3070,1,0.9420444380522834,Uncalled4
3071,1,0.8163595184724977,Uncalled4
3072,0,0.0,Uncalled4
3073,0,0.3406580925425382,Uncalled4
3074,0,0.4459068219068761,Uncalled4
3075,0,0.3440244873853082,Uncalled4
3076,0,0.1988730918120924,Uncalled4
3077,1,0.9273211010238556,Uncalled4
3078,0,0.27773664438835,Uncalled4
3079,0,0.0,Uncalled4
3080,0,0.2365673365052601,Uncalled4
3081,0,0.0938030568837653,Uncalled4
3082,1,0.5410477446576578,Uncalled4
3083,0,0.0212924638127815,Uncalled4
3084,0,0.2685206788282984,Uncalled4
3085,0,0.1425948523895804,Uncalled4
3086,0,0.2795220240003025,Uncalled4
3087,0,0.0,Uncalled4
3088,0,0.2048349907221634,Uncalled4
3089,0,0.1285120480057404,Uncalled4
3090,1,0.8949964508683734,Uncalled4
3091,1,1.0,Uncalled4
3092,0,0.145968385551361,Uncalled4
3093,0,0.1795361946122128,Uncalled4
3094,0,0.0933005200829637,Uncalled4
3095,0,0.4673277837937823,Uncalled4
3096,1,0.5856490812290969,Uncalled4
3097,0,0.1861815547531982,Uncalled4
3098,0,0.2008084775615352,Uncalled4
3099,0,0.1010344057756455,Uncalled4
3100,0,0.1678382268524751,Uncalled4
3101,0,0.2710020367241598,Uncalled4
3102,0,0.3048317618126352,Uncalled4
3103,1,0.5413838802470385,Uncalled4
3104,0,0.338793303468163,Uncalled4
3105,0,0.0827248971135696,Uncalled4
3106,0,0.3705912249598521,Uncalled4
3107,0,0.0997770577360279,Uncalled4
3108,0,0.1914533287207649,Uncalled4
3109,1,0.8061962600159763,Uncalled4
3110,0,0.1718606418192811,Uncalled4
3111,1,1.0,Uncalled4
3112,0,0.0,Uncalled4
3113,0,0.2960788319712937,Uncalled4
3114,0,0.2371716857287426,Uncalled4
3115,0,0.1608859748741694,Uncalled4
3116,0,0.5300703586668025,Uncalled4
3117,0,0.3232379494082442,Uncalled4
3118,0,0.5261587217461545,Uncalled4
3119,0,0.2679360244242381,Uncalled4
3120,1,0.7915048814584438,Uncalled4
3121,0,0.0096595671905825,Uncalled4
3122,0,0.1277167747747517,Uncalled4
3123,0,0.2951260147991524,Uncalled4
3124,0,0.2093049698595789,Uncalled4
3125,0,0.1986505782307629,Uncalled4
3126,0,0.0705702823563143,Uncalled4
3127,0,0.0667094067734356,Uncalled4
3128,0,0.0056968520621803,Uncalled4
3129,0,0.4560904138455167,Uncalled4
3130,0,0.2534739340406793,Uncalled4
3131,1,0.9275051468069584,Uncalled4
3132,0,0.264829619821146,Uncalled4
3133,0,0.3381319529450249,Uncalled4
3134,0,0.0976165982021232,Uncalled4
3135,0,0.4078075723591589,Uncalled4
3136,0,0.6157876918835019,Uncalled4
3137,1,0.7457742369373944,Uncalled4
3138,0,0.0864949595179415,Uncalled4
3139,0,0.2222778216692607,Uncalled4
3140,0,0.3237775036510034,Uncalled4
3141,0,0.0644920737229636,Uncalled4
3142,0,0.1778714359787088,Uncalled4
3143,0,0.2387495693056395,Uncalled4
3144,0,0.2563909058055972,Uncalled4
3145,0,0.185490009757947,Uncalled4
3146,0,0.0367379413653861,Uncalled4
3147,0,0.1445371392447726,Uncalled4
3148,0,0.2820929922922462,Uncalled4
3149,0,0.0458179873289833,Uncalled4
3150,0,0.0468313852077669,Uncalled4
3151,0,0.0214667243596674,Uncalled4
3152,0,0.0,Uncalled4
3153,0,0.1444140436069403,Uncalled4
3154,0,0.4268896411918496,Uncalled4
3155,0,0.1039124971613301,Uncalled4
3156,0,0.1354035804925424,Uncalled4
3157,1,0.937698917579127,Uncalled4
3158,0,0.3334032458017326,Uncalled4
3159,0,0.3497095108096636,Uncalled4
3160,0,0.2887366781549485,Uncalled4
3161,1,0.8584585424433103,Uncalled4
3162,0,0.3254730493011141,Uncalled4
3163,0,0.1191906622850196,Uncalled4
3164,0,0.4704894126675227,Uncalled4
3165,1,0.5238954938913503,Uncalled4
3166,0,0.2243642337349153,Uncalled4
3167,0,0.0,Uncalled4
3168,0,0.2236324833420622,Uncalled4
3169,0,0.2847087394310719,Uncalled4
3170,0,0.1046153751736829,Uncalled4
3171,1,0.7697942496631782,Uncalled4
3172,0,0.0061666122625098,Uncalled4
3173,0,0.0732449598683671,Uncalled4
3174,0,0.0,Uncalled4
3175,0,0.1416324745216287,Uncalled4
3176,1,0.914055932745816,Uncalled4
3177,0,0.1834552954345095,Uncalled4
3178,0,0.1360009858844539,Uncalled4
3179,0,0.4106744113240331,Uncalled4
3180,0,0.2677670416510477,Uncalled4
3181,0,0.0862537836755359,Uncalled4
3182,0,0.0129574400133685,Uncalled4
3183,0,0.3786691319898151,Uncalled4
3184,1,0.7079036838608843,Uncalled4
3185,0,0.0657985262227141,Uncalled4
3186,0,0.0,Uncalled4
3187,1,0.8128824687039323,Uncalled4
3188,0,0.1501413100965929,Uncalled4
3189,0,0.52162436868389,Uncalled4
3190,0,0.3277577636808947,Uncalled4
3191,0,0.3200920418717718,Uncalled4
3192,0,0.2224714592865729,Uncalled4
3193,0,0.2214538989419944,Uncalled4
3194,0,0.0,Uncalled4
3195,0,0.0598813221670175,Uncalled4
3196,1,0.6916655006745817,Uncalled4
3197,0,0.1295951481165389,Uncalled4
3198,0,0.3783282060035891,Uncalled4
3199,0,0.0548612661979686,Uncalled4
3200,0,0.1193779027289882,Uncalled4
3201,0,0.151982773170217,Uncalled4
3202,0,0.0,Uncalled4
3203,0,0.1168433181082903,Uncalled4
3204,1,0.8652258041690759,Uncalled4
3205,0,0.0485452574660615,Uncalled4
3206,1,0.8348215944712288,Uncalled4
3207,0,0.0,Uncalled4
3208,1,0.5453596532710161,Uncalled4
3209,0,0.1814952092501076,Uncalled4
3210,0,0.2788056178677259,Uncalled4
3211,0,0.5214715682503166,Uncalled4
3212,1,0.8428509065730319,Uncalled4
3213,0,0.3013900828996171,Uncalled4
3214,1,0.6336636037787178,Uncalled4
3215,1,0.7691742571608349,Uncalled4
3216,0,0.1523616474471484,Uncalled4
3217,0,0.0226234676847287,Uncalled4
3218,1,0.9812379105625691,Uncalled4
3219,1,0.6535458367853664,Uncalled4
3220,0,0.163580442093192,Uncalled4
3221,0,0.0807050398772175,Uncalled4
3222,1,0.9414188209319964,Uncalled4
3223,0,0.2275735374919855,Uncalled4
3224,0,0.1070863852196534,Uncalled4
3225,1,0.9421360598337624,Uncalled4
3226,0,0.2250802457917884,Uncalled4
3227,0,0.4452403046442116,Uncalled4
3228,0,0.2169977607851166,Uncalled4
3229,0,0.0,Uncalled4
3230,0,0.0477548087733014,Uncalled4
3231,0,0.3269721166607504,Uncalled4
3232,0,0.3725376117534745,Uncalled4
3233,0,0.3253926271964638,Uncalled4
3234,0,0.0675658454630619,Uncalled4
3235,0,0.1590469832482612,Uncalled4
3236,1,0.6670685411740166,Uncalled4
3237,0,0.3034994142957337,Uncalled4
3238,0,0.1048180015568481,Uncalled4
3239,0,0.4827459940631607,Uncalled4
3240,0,0.2057922780344208,Uncalled4
3241,0,0.0195170880346226,Uncalled4
3242,0,0.0809162955473154,Uncalled4
3243,0,0.0,Uncalled4
3244,0,0.4953531338895278,Uncalled4
3245,1,0.8536351560370272,Uncalled4
3246,1,0.8880590847612805,Uncalled4
3247,0,0.0,Uncalled4
3248,0,0.1696775570987896,Uncalled4
3249,0,0.3235635596588243,Uncalled4
3250,0,0.246830323264367,Uncalled4
3251,0,0.1858754187715542,Uncalled4
3252,0,0.1137087620327909,Uncalled4
3253,1,0.5131214358160678,Uncalled4
3254,0,0.3005668268880446,Uncalled4
3255,0,0.1133954197305538,Uncalled4
3256,0,0.3160931705416214,Uncalled4
3257,0,0.3853815039415629,Uncalled4
3258,0,0.0,Uncalled4
3259,1,0.9577887044995212,Uncalled4
3260,1,1.0,Uncalled4
3261,0,0.0679162376548157,Uncalled4
3262,0,0.1627651363626565,Uncalled4
3263,0,0.2586834302373578,Uncalled4
3264,0,0.2231092813632535,Uncalled4
3265,0,0.3481615873249707,Uncalled4
3266,1,0.7521597034934391,Uncalled4
3267,0,0.3099989937894725,Uncalled4
3268,0,0.0464604957789628,Uncalled4
3269,1,1.0,Uncalled4
3270,0,0.1637602244645926,Uncalled4
3271,0,0.276600234854667,Uncalled4
3272,0,0.1612262537417068,Uncalled4
3273,0,0.0998285859373743,Uncalled4
3274,0,0.4224122125559548,Uncalled4
3275,0,0.3021622046611233,Uncalled4
3276,1,0.9031289574214432,Uncalled4
3277,1,0.838185792676775,Uncalled4
3278,0,0.1270603110510934,Uncalled4
3279,0,0.4181969814838608,Uncalled4
3280,0,0.1611017474837527,Uncalled4
3281,0,0.3158890009667069,Uncalled4
3282,0,0.3587293157178831,Uncalled4
3283,1,0.6537129929811563,Uncalled4
3284,0,0.2466597057918917,Uncalled4
3285,0,0.0848597266067344,Uncalled4
3286,0,0.2052099868898502,Uncalled4
3287,0,0.1706084799439818,Uncalled4
3288,0,0.2495605882858588,Uncalled4
3289,0,0.0,Uncalled4
3290,0,0.3133762127612402,Uncalled4
3291,0,0.4560822412623601,Uncalled4
3292,0,0.3134980662416908,Uncalled4
3293,0,0.0,Uncalled4
3294,0,0.0,Uncalled4
3295,0,0.0,Uncalled4
3296,0,0.2209658892270246,Uncalled4
3297,0,0.0,Uncalled4
3298,0,0.0,Uncalled4
3299,0,0.0,Uncalled4
3300,1,0.8401175609050513,Uncalled4
3301,0,0.0972988295390218,Uncalled4
3302,0,0.2887515272830048,Uncalled4
3303,0,0.1663782523886031,Uncalled4
3304,0,0.0762671895100129,Uncalled4
3305,0,0.2007338218016233,Uncalled4
3306,0,0.2758624478095997,Uncalled4
3307,0,0.1755033925974201,Uncalled4
3308,0,0.0,Uncalled4
3309,0,0.2973285145063398,Uncalled4
3310,1,0.8903761205996613,Uncalled4
3311,0,0.2529863007465805,Uncalled4
3312,0,0.0521308555382803,Uncalled4
3313,0,0.5216959995087592,Uncalled4
3314,0,0.2792225575227316,Uncalled4
3315,1,0.5849131402408851,Uncalled4
3316,0,0.2098587681392255,Uncalled4
3317,0,0.2437083368746375,Uncalled4
3318,0,0.4515319654008604,Uncalled4
3319,1,0.8629226020002531,Uncalled4
3320,0,0.2544551153052262,Uncalled4
3321,0,0.1476320089704322,Uncalled4
3322,0,0.2304005953396999,Uncalled4
3323,1,0.629353846729359,Uncalled4
3324,0,0.324878276755898,Uncalled4
3325,0,0.204733444157502,Uncalled4
3326,1,0.5694766809722238,Uncalled4
3327,0,0.1552708428244912,Uncalled4
3328,1,0.7938943563584463,Uncalled4
3329,1,0.8509272462429719,Uncalled4
3330,1,0.6917750371752904,Uncalled4
3331,0,0.1699472955044418,Uncalled4
3332,1,0.6527739461415346,Uncalled4
3333,0,0.0,Uncalled4
3334,1,1.0,Uncalled4
3335,1,0.7111621446601512,Uncalled4
3336,1,0.716507975934647,Uncalled4
3337,1,0.7107830315144339,Uncalled4
3338,0,0.2599122149161199,Uncalled4
3339,1,0.8610572399550084,Uncalled4
3340,0,0.3052482142769533,Uncalled4
3341,1,0.7957566495540863,Uncalled4
3342,1,0.88505539819432,Uncalled4
3343,0,0.2116765300173057,Uncalled4
3344,0,0.0,Uncalled4
3345,0,0.5081881090110842,Uncalled4
3346,0,0.1951192311180408,Uncalled4
3347,1,0.8803509994442897,Uncalled4
3348,0,0.2802316449907214,Uncalled4
3349,0,0.5900050541128525,Uncalled4
3350,0,0.0,Uncalled4
3351,0,0.140334108956049,Uncalled4
3352,0,0.0,Uncalled4
3353,0,0.0450444238146034,Uncalled4
3354,1,0.6064824628406084,Uncalled4
3355,0,0.1554434616528205,Uncalled4
3356,0,0.0869391265635402,Uncalled4
3357,0,0.0,Uncalled4
3358,0,0.1693845201490297,Uncalled4
3359,0,0.1841209172994693,Uncalled4
3360,0,0.2023154223716557,Uncalled4
3361,0,0.3909887717252729,Uncalled4
3362,1,0.8815084799914658,Uncalled4
3363,0,0.0745973748045235,Uncalled4
3364,0,0.5166377688317512,Uncalled4
3365,0,0.3853347782794121,Uncalled4
3366,0,0.2442221566109866,Uncalled4
3367,0,0.2880259162401599,Uncalled4
3368,0,0.1381013149307654,Uncalled4
3369,0,0.0539702708034757,Uncalled4
3370,0,0.2024812798783082,Uncalled4
3371,0,0.0,Uncalled4
3372,0,0.2019934409816042,Uncalled4
3373,0,0.1659061132542061,Uncalled4
3374,0,0.4100289106258433,Uncalled4
3375,0,0.1821458381069126,Uncalled4
3376,1,0.7607300579604953,Uncalled4
3377,0,0.1881820392149682,Uncalled4
3378,0,0.1028412110345877,Uncalled4
3379,0,0.0120126535500274,Uncalled4
3380,1,0.7285514371979209,Uncalled4
3381,1,1.0,Uncalled4
3382,1,0.7685895454999009,Uncalled4
3383,0,0.3031649283997141,Uncalled4
3384,0,0.231328983933072,Uncalled4
3385,0,0.2743320584570586,Uncalled4
3386,0,0.5148203265404672,Uncalled4
3387,0,0.4395565042668424,Uncalled4
3388,0,0.1224249535569921,Uncalled4
3389,0,0.6750894925550754,Uncalled4
3390,0,0.0894476454413302,Uncalled4
3391,0,0.2475954060468615,Uncalled4
3392,0,0.2800622191601402,Uncalled4
3393,0,0.1525608036861702,Uncalled4
3394,0,0.2778729361617638,Uncalled4
3395,1,0.6746906828997192,Uncalled4
3396,1,0.5985225241487255,Uncalled4
3397,0,0.2125517234092379,Uncalled4
3398,0,0.5015120031717581,Uncalled4
3399,0,0.2543214656048862,Uncalled4
3400,0,0.6960186761819684,Uncalled4
3401,0,0.2814933433871358,Uncalled4
3402,0,0.4504055134837587,Uncalled4
3403,1,1.0,Uncalled4
3404,0,0.0,Uncalled4
3405,1,0.9444422927377848,Uncalled4
3406,0,0.3167955690726085,Uncalled4
3407,0,0.1197684061261961,Uncalled4
3408,1,0.7236046344458045,Uncalled4
3409,0,0.2746486016834294,Uncalled4
3410,1,0.8457932683085128,Uncalled4
3411,0,0.1895434964597089,Uncalled4
3412,0,0.1131012499288798,Uncalled4
3413,0,0.1341791315693637,Uncalled4
3414,1,0.4506165943718571,Uncalled4
3415,1,0.8332265872062549,Uncalled4
3416,1,0.6938503806269156,Uncalled4
3417,0,0.1672425164140692,Uncalled4
3418,0,0.0481198996821602,Uncalled4
3419,0,0.2669294269851945,Uncalled4
3420,0,0.0854833234850699,Uncalled4
3421,0,0.0258184976277043,Uncalled4
3422,1,0.9240257334149884,Uncalled4
3423,0,0.2018728360094403,Uncalled4
3424,0,0.437426965138954,Uncalled4
3425,0,0.2093772390062711,Uncalled4
3426,0,0.3324995626260678,Uncalled4
3427,1,0.7034585745341825,Uncalled4
3428,0,0.2291669064448321,Uncalled4
3429,0,0.4090448234328174,Uncalled4
3430,1,0.8757132756831206,Uncalled4
3431,0,0.0934510166605333,Uncalled4
3432,1,0.7784861206487477,Uncalled4
3433,0,0.0113439954264154,Uncalled4
3434,0,0.0729306898994512,Uncalled4
3435,0,0.2047168317825851,Uncalled4
3436,0,0.3153800219157185,Uncalled4
3437,0,0.2624711337938872,Uncalled4
3438,0,0.2032162264203252,Uncalled4
3439,0,0.1883002459835028,Uncalled4
3440,0,0.4737461983605286,Uncalled4
3441,1,0.5539326340255719,Uncalled4
3442,1,0.7646572919432648,Uncalled4
3443,0,0.1475810288392373,Uncalled4
3444,0,0.0,Uncalled4
3445,0,0.3517299852586753,Uncalled4
3446,1,0.6722301203035009,Uncalled4
3447,0,0.146808406810066,Uncalled4
3448,0,0.1075497115353282,Uncalled4
3449,0,0.3593331321313617,Uncalled4
3450,0,0.2906760720880507,Uncalled4
3451,1,0.8559723750802832,Uncalled4
3452,1,0.5473554662742901,Uncalled4
3453,0,0.1568803351556623,Uncalled4
3454,0,0.2394175117121896,Uncalled4
3455,1,0.993123526490032,Uncalled4
3456,0,0.3704185724323673,Uncalled4
3457,0,0.1896238908796199,Uncalled4
3458,0,0.1515506865063587,Uncalled4
3459,0,0.0,Uncalled4
3460,0,0.2870169157814073,Uncalled4
3461,0,0.3459433280248354,Uncalled4
3462,0,0.3651672539542296,Uncalled4
3463,1,1.0,Uncalled4
3464,0,0.0133919742265707,Uncalled4
3465,0,0.3082774048074415,Uncalled4
3466,0,0.0046342733890996,Uncalled4
3467,1,0.8209554503083202,Uncalled4
3468,1,0.8582974236755283,Uncalled4
3469,1,0.943791169725624,Uncalled4
3470,1,0.8644419499036415,Uncalled4
3471,0,0.0703412548906588,Uncalled4
3472,1,0.6773296874846121,Uncalled4
3473,1,1.0,Uncalled4
3474,0,0.1907158976070926,Uncalled4
3475,0,0.3773878283049529,Uncalled4
3476,1,0.92018703398544,Uncalled4
3477,0,0.1493784872749004,Uncalled4
3478,0,0.118533577242852,Uncalled4
3479,0,0.1308035659737172,Uncalled4
3480,0,0.0745789370914154,Uncalled4
3481,1,1.0,Uncalled4
3482,0,0.2273245749181445,Uncalled4
3483,1,0.7271700955575509,Uncalled4
3484,0,0.0614685450019181,Uncalled4
3485,1,0.81340787742614,Uncalled4
3486,0,0.3432357033623524,Uncalled4
3487,0,0.2495915485887668,Uncalled4
3488,0,0.0,Uncalled4
3489,0,0.0246025888817767,Uncalled4
3490,0,0.0947330274572266,Uncalled4
3491,0,0.3302608255964047,Uncalled4
3492,0,0.2482267154137191,Uncalled4
3493,0,0.2301945641912985,Uncalled4
3494,0,0.28926035533714,Uncalled4
3495,1,0.6771495611380909,Uncalled4
3496,1,0.686798809392966,Uncalled4
3497,0,0.3575540091300758,Uncalled4
3498,0,0.0151584999096624,Uncalled4
3499,0,0.0145834467058382,Uncalled4
3500,1,0.8842011304637775,Uncalled4
3501,0,0.1728171443641885,Uncalled4
3502,0,0.0,Uncalled4
3503,0,0.0284599332384039,Uncalled4
3504,0,0.4593068819525081,Uncalled4
3505,0,0.0919428830185751,Uncalled4
3506,1,0.8997410202941161,Uncalled4
3507,0,0.3181194798461655,Uncalled4
3508,0,0.0776363915287064,Uncalled4
3509,0,0.2039970972270042,Uncalled4
3510,0,0.1492126633344362,Uncalled4
3511,0,0.1820454742228777,Uncalled4
3512,0,0.1853099060646963,Uncalled4
3513,0,0.0297601890725855,Uncalled4
3514,0,0.2867406193073921,Uncalled4
3515,1,0.5510709395856034,Uncalled4
3516,0,0.315744326232275,Uncalled4
3517,0,0.2260825214200058,Uncalled4
3518,0,0.0103698130197097,Uncalled4
3519,0,0.1392951957601878,Uncalled4
3520,0,0.2207780830558288,Uncalled4
3521,1,0.915018261534538,Uncalled4
3522,0,0.2455160860898166,Uncalled4
3523,1,0.98668974021111,Uncalled4
3524,0,0.0,Uncalled4
3525,1,1.0,Uncalled4
3526,0,0.2021517384671749,Uncalled4
3527,0,0.4958757573383542,Uncalled4
3528,0,0.0,Uncalled4
3529,0,0.0,Uncalled4
3530,0,0.0742663722234013,Uncalled4
3531,0,0.0414639476571727,Uncalled4
3532,0,0.1254903733128023,Uncalled4
3533,0,0.139330729458569,Uncalled4
3534,0,0.0,Uncalled4
3535,0,0.4199719738368341,Uncalled4
3536,1,0.9258106836640648,Uncalled4
3537,0,0.2616561916569139,Uncalled4
3538,0,0.3140720401733563,Uncalled4
3539,1,0.803068438262178,Uncalled4
3540,0,0.2500516997713355,Uncalled4
3541,0,0.0,Uncalled4
3542,0,0.3021109559306335,Uncalled4
3543,0,0.0,Uncalled4
3544,1,0.7380931343675418,Uncalled4
3545,0,0.1073109127176993,Uncalled4
3546,1,1.0,Uncalled4
3547,1,0.6992804299276649,Uncalled4
3548,0,0.2394223060957516,Uncalled4
3549,0,0.1991054858135095,Uncalled4
3550,0,0.2650286218492711,Uncalled4
3551,0,0.1609330031447037,Uncalled4
3552,0,0.0078921983495837,Uncalled4
3553,0,0.3879796198568668,Uncalled4
3554,0,0.2567094749828436,Uncalled4
3555,0,0.0480067872314236,Uncalled4
3556,0,0.2673191754423237,Uncalled4
3557,0,0.3106781947549867,Uncalled4
3558,1,1.0,Uncalled4
3559,0,0.4871927651501576,Uncalled4
3560,0,0.1605781752685328,Uncalled4
3561,1,0.9442939421468588,Uncalled4
3562,0,0.0,Uncalled4
3563,0,0.2270077805725591,Uncalled4
3564,0,0.2482451726887267,Uncalled4
3565,0,0.0375206475156314,Uncalled4
3566,0,0.3578985980523984,Uncalled4
3567,0,0.0843681588396803,Uncalled4
3568,1,0.518407534902226,Uncalled4
3569,0,0.0957070518267787,Uncalled4
3570,0,0.3312083783358781,Uncalled4
3571,1,0.9417422289184348,Uncalled4
3572,1,0.991142181075254,Uncalled4
3573,1,0.7120980586699788,Uncalled4
3574,1,0.8018293395124051,Uncalled4
3575,0,0.0,Uncalled4
3576,0,0.1143851852102444,Uncalled4
3577,0,0.2916971020579342,Uncalled4
3578,1,0.6606817916085541,Uncalled4
3579,0,0.3023458101598505,Uncalled4
3580,0,0.3474029359269247,Uncalled4
3581,0,0.1189120035743055,Uncalled4
3582,0,0.0,Uncalled4
3583,1,0.7637437477517278,Uncalled4
3584,1,1.0,Uncalled4
3585,0,0.0634055654375176,Uncalled4
3586,0,0.3079588270184617,Uncalled4
3587,1,0.8216054561974699,Uncalled4
3588,0,0.1496123950290049,Uncalled4
3589,0,0.1717904943650115,Uncalled4
3590,1,0.905768359556442,Uncalled4
3591,0,0.1430386797665983,Uncalled4
3592,0,0.2783464959290922,Uncalled4
3593,0,0.4898294244017679,Uncalled4
3594,0,0.1708385318941213,Uncalled4
3595,0,0.1848401334245902,Uncalled4
3596,0,0.2630622479531834,Uncalled4
3597,0,0.1326343990372556,Uncalled4
3598,0,0.3332380109771486,Uncalled4
3599,0,0.0,Uncalled4
3600,0,0.483572371830452,Uncalled4
3601,0,0.2749192336322062,Uncalled4
3602,0,0.3570120813811118,Uncalled4
3603,0,0.0,Uncalled4
3604,0,0.2524978822553093,Uncalled4
3605,0,0.211982851454149,Uncalled4
3606,0,0.0719161776131084,Uncalled4
3607,0,0.0867083188536316,Uncalled4
3608,0,0.2837046447068099,Uncalled4
3609,0,0.2338370267862699,Uncalled4
3610,0,0.2009440340268347,Uncalled4
3611,0,0.4968551557313941,Uncalled4
3612,1,0.7390915455471091,Uncalled4
3613,0,0.3832852513921185,Uncalled4
3614,1,0.8822783735702753,Uncalled4
3615,1,0.8258584926774123,Uncalled4
3616,0,0.5730639192834032,Uncalled4
3617,0,0.2509902161797402,Uncalled4
3618,0,0.0781612159848526,Uncalled4
3619,0,0.2120444752371287,Uncalled4
3620,0,0.2344968262770808,Uncalled4
3621,0,0.3108440845550476,Uncalled4
3622,0,0.2240273242079702,Uncalled4
3623,0,0.3119894046056904,Uncalled4
3624,0,0.1174838337244877,Uncalled4
3625,0,0.4066942033855995,Uncalled4
3626,0,0.1290953805241334,Uncalled4
3627,1,0.5434439917244415,Uncalled4
3628,1,0.8930794999087894,Uncalled4
3629,0,0.2032913955802767,Uncalled4
3630,0,0.2186318367013027,Uncalled4
3631,1,0.7417051438578748,Uncalled4
3632,0,0.0996335474039833,Uncalled4
3633,0,0.2661373984772712,Uncalled4
3634,0,0.4330231856821516,Uncalled4
3635,1,0.8431125805679992,Uncalled4
3636,0,0.3364445830457566,Uncalled4
3637,0,0.1584986177151027,Uncalled4
3638,0,0.2143140473948003,Uncalled4
3639,0,0.0,Uncalled4
3640,0,0.0097389444311463,Uncalled4
3641,0,0.2696456300644354,Uncalled4
3642,0,0.0371485922564953,Uncalled4
3643,0,0.0043301348139059,Uncalled4
3644,0,0.247262323520114,Uncalled4
3645,0,0.2068646422721419,Uncalled4
3646,0,0.0373650432657591,Uncalled4
3647,0,0.175719790385748,Uncalled4
3648,0,0.2178836387139801,Uncalled4
3649,1,0.6833705566662762,Uncalled4
3650,0,0.2550180314272804,Uncalled4
3651,0,0.1948936357312888,Uncalled4
3652,0,0.5627596501581826,Uncalled4
3653,0,0.1494318126818031,Uncalled4
3654,0,0.319469655481693,Uncalled4
3655,0,0.2162578580910243,Uncalled4
3656,1,0.8024712876630463,Uncalled4
3657,0,0.0116063496957223,Uncalled4
